Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.094482345524824,45.381933746768155,45.03793329119162,45.30418014526367,67644400
2018-06-13,45.33717074386563,45.44555554341027,44.870652683238966,44.93191146850586,86553600
2018-06-14,45.132186622912144,45.13689994342156,44.81881732042377,44.955474853515625,86440400
2018-06-15,44.774043181267466,44.80467436726028,44.35700246014303,44.49365997314453,246876800
2018-06-18,44.26746699665913,44.58319108715091,44.10724649411106,44.470096588134766,73939600
2018-06-19,43.62188314112478,43.90226635171033,43.2236921005594,43.75147247314453,134314000
2018-06-20,43.90698467710195,44.10725585377342,43.76090050653034,43.942325592041016,82514800
2018-06-21,44.11902747211338,44.378206107630064,43.57475593273762,43.6972770690918,102847600
2018-06-22,43.852787370982426,43.85985555346904,43.51821355084701,43.57004928588867,108801600
2018-06-25,43.21191397426476,43.570050812040066,42.58282054445238,42.9221076965332,126652400
2018-06-26,43.115302564362835,43.9493802572734,43.00927266173772,43.454586029052734,98276800
2018-06-27,43.64309815806819,44.12611109590688,43.36036001732693,43.3909912109375,101141200
2018-06-28,43.37684649918818,43.87399570915046,43.306161078797324,43.70670700073242,69460800
2018-06-29,43.89283951007356,44.104895760187524,43.096461027816034,43.61481475830078,90950800
2018-07-02,43.31087386848866,44.130815387435966,43.21662544405176,44.1025390625,70925200
2018-07-03,44.24626991591381,44.28396929007822,43.24490320913668,43.33443832397461,55819200
2018-07-05,43.65016900130516,43.92112924889861,43.419266591740104,43.68315505981445,66416800
2018-07-06,43.68784901976342,44.3970507610187,43.63601329433382,44.28866958618164,69940800
2018-07-09,44.649156393058654,44.927181076560615,44.60203399189665,44.903621673583984,79026400
2018-07-10,44.93424802058582,45.06854702921735,44.809368457881604,44.84942626953125,63756400
2018-07-11,44.41356718122711,44.715155042108755,44.20386931553267,44.267486572265625,75326000
2018-07-12,44.65623911158645,45.09919773617647,44.60440337487018,45.00966262817383,72164400
2018-07-13,45.021433618736715,45.20050019772059,44.9790209371403,45.08033752441406,50055600
2018-07-16,45.12512144726553,45.3913647528247,44.865942730126086,44.98139572143555,60172400
2018-07-17,44.70806620489402,45.20757019463458,44.57847688815683,45.108612060546875,62138000
2018-07-18,45.18637208262621,45.19108540259918,44.750481662975155,44.86122131347656,65573600
2018-07-19,44.69393159004951,45.36779246822645,44.69393159004951,45.209930419921875,81147200
2018-07-20,45.18638213243153,45.33953091112191,44.80704068245835,45.10627365112305,82704800
2018-07-23,44.92719589230041,45.22878726865295,44.66330748260312,45.14632034301758,63957600
2018-07-24,45.344241819647266,45.629338405290476,45.24999697549978,45.47383117675781,74791600
2018-07-25,45.48797814517088,45.90973236976815,45.33953906559393,45.90266418457031,66839600
2018-07-26,45.85315212015577,46.1712346186579,45.61753651984568,45.758907318115234,76304000
2018-07-27,45.942700152902404,45.98982256720947,44.790539686327264,44.99787902832031,96096000
2018-07-30,45.21466547704328,45.28535092810504,44.547876002112204,44.745792388916016,84118000
2018-07-31,44.837677977479785,45.271210094952444,44.61148527541825,44.83531951904297,157492000
2018-08-01,46.918150683987434,47.53781746675014,46.48932842822588,47.476558685302734,271742800
2018-08-02,47.25979195423673,49.097594916163985,47.20560135629759,48.86433410644531,249616000
2018-08-03,48.7795141514494,49.182418547865296,48.41430912684515,49.005706787109375,133789600
2018-08-06,49.0080670799903,49.30258671388447,48.788946198074015,49.26017761230469,101701600
2018-08-07,49.3190672462524,49.36147633554189,48.71588819086374,48.79835510253906,102349600
2018-08-08,48.548614122141466,48.96329644635382,48.1881224005045,48.83135223388672,90102000
2018-08-09,49.368545611656835,49.4274495226711,48.819560729578775,49.215396881103516,93970400
2018-08-10,49.02862242410072,49.4400328797773,48.865476836370014,49.068817138671875,98444800
2018-08-13,49.4896818929809,49.87744668704269,49.10901007136139,49.38564682006836,103563600
2018-08-14,49.69064629919543,49.785221646005944,49.24140438229996,49.59370422363281,82992000
2018-08-15,49.46839996655359,49.82779284898479,49.25796671198787,49.709571838378906,115230400
2018-08-16,50.066604679924524,50.55367473143679,50.000401193766706,50.43782043457031,114001600
2018-08-17,50.466183320989956,51.532535490008144,50.399979846645785,51.44505310058594,141708000
2018-08-20,51.56801642387874,51.82337068218962,50.861053342429805,50.943809509277344,121150800
2018-08-21,51.26063800451161,51.35285026121521,50.60569250505204,50.84449768066406,104639200
2018-08-22,50.62222837910076,51.156585944720106,50.56075115648966,50.84684753417969,76072400
2018-08-23,50.75226795914584,51.319730857894314,50.74044874677419,50.95088195800781,75532800
2018-08-24,51.2133452207593,51.284274943614335,50.861045296696645,51.109310150146484,73905600
2018-08-27,51.34338303977495,51.71932859234506,51.14950246004533,51.530174255371094,82100400
2018-08-28,51.783170179590904,52.14492621424723,51.761891261745056,51.94631576538086,91107200
2018-08-29,52.05270103162549,52.84241999553279,51.8777362734872,52.721832275390625,109019200
2018-08-30,52.78568028191906,53.970253487975114,52.58470312439228,53.206546783447266,195175200
2018-08-31,53.55647159158061,54.11447480869955,53.43588748059386,53.8212890625,173360400
2018-09-04,54.00571549067332,54.18777322429528,53.58484903952322,53.993892669677734,109560400
2018-09-05,54.14285341285009,54.30363223674393,53.22309420206611,53.64159393310547,133332000
2018-09-06,53.49027465750758,53.75509216076385,52.32461728550888,52.750213623046875,137160000
2018-09-07,52.45466312464746,53.286936430190956,52.18511936850075,52.32461929321289,150479200
2018-09-10,52.24185615259656,52.45465610496239,51.18259706413789,51.622379302978516,158066000
2018-09-11,51.54671960522813,53.033941819572114,51.20387942357245,52.92754364013672,142996000
2018-09-12,53.18526639470711,53.19945233807959,51.97941069858313,52.27023696899414,197114800
2018-09-13,52.849519642275006,53.99153499554689,52.6249004519719,53.5328369140625,166825600
2018-09-14,53.376775937249185,53.6344968245139,52.61306936702936,52.9251708984375,127997200
2018-09-17,52.5255883134687,52.714742633075524,51.371753818722354,51.51598358154297,148780400
2018-09-18,51.49470675410538,52.45466440089387,51.33629103116489,51.60110855102539,126286800
2018-09-19,51.66257073357624,51.92738458695363,50.905957146913586,51.631832122802734,108495200
2018-09-20,52.07398454389715,52.55632461019828,51.81626003598558,52.024330139160156,106435200
2018-09-21,52.20166812140533,52.33880492393241,51.37648418489235,51.46397018432617,384986800
2018-09-24,51.265365127852924,52.31516476068613,51.220440562753595,52.204036712646484,110773600
2018-09-25,51.95813791715987,52.684016706504345,51.94631509368086,52.535057067871094,98217600
2018-09-26,52.25368342754412,52.903898945307674,51.96049404071963,52.116546630859375,95938800
2018-09-27,52.92045647589352,53.53993343518666,52.8542493888135,53.1876335144043,120724800
2018-09-28,53.14978217766599,53.3980469365682,52.967724481246364,53.37440490722656,91717600
2018-10-01,53.89695599056796,54.244526037328285,53.51865093552065,53.73381042480469,94403200
2018-10-02,53.73144499079402,54.38166049673322,53.58485210395696,54.211421966552734,99152800
2018-10-03,54.39347992524257,55.202111089246685,54.329639578452706,54.87109375,114619200
2018-10-04,54.56608177727491,54.93729743069975,53.60849100299046,53.906410217285156,128168000
2018-10-05,53.899315681414315,54.00571385150835,52.15437270372623,53.03157043457031,134322000
2018-10-08,52.53978140728469,53.15216535637329,52.06453065114557,52.90863037109375,118655600
2018-10-09,52.87788730397269,53.736172895235825,52.549233077184034,53.64159393310547,107564000
2018-10-10,53.308221027600226,53.5186542874467,51.0833006862872,51.15659713745117,167962400
2018-10-11,50.721539244147124,51.89901940310349,50.20136756167063,50.704986572265625,212497600
2018-10-12,52.11654858627355,52.698197531427574,51.27008573845108,52.516136169433594,161351600
2018-10-15,52.291520137503866,52.44993586441361,51.371760786579564,51.39303970336914,123164000
2018-10-16,51.76424545871344,52.72420301170054,51.251166750358514,52.52558898925781,116736000
2018-10-17,52.561061472294256,52.64145089276612,51.86119150958556,52.29861068725586,91541600
2018-10-18,51.51125865851134,51.95577081093266,50.36215029617322,51.07620620727539,130325200
2018-10-19,51.558550539101454,52.31516434368788,51.40959089976347,51.854103088378906,132314800
2018-10-22,51.96757727920233,52.811676815922965,51.766603776043624,52.17091751098633,115168400
2018-10-23,51.03128633927155,52.78568585733632,50.7641056774064,52.66273498535156,155071200
2018-10-24,52.63199757568536,53.017395633132395,50.72627177410019,50.85631561279297,163702000
2018-10-25,51.47578872209439,52.3435304176031,51.248802817676285,51.96995162963867,119423200
2018-10-26,51.04783130446249,52.062169603151254,50.284124580632735,51.14241027832031,189033600
2018-10-29,51.82573227135982,51.94395329351893,48.72834004766354,50.18246078491211,183742000
2018-10-30,49.92473008302534,50.87759111597405,49.480221547617695,50.433082580566406,146640000
2018-10-31,51.27953799594369,52.123633992083754,51.218060771877376,51.7476921081543,153435600
2018-11-01,51.792627782293415,52.575250330223895,51.262996332298286,52.54214859008789,233292800
2018-11-02,49.54642060751403,50.51583061906915,48.572277138067086,49.056983947753906,365314800
2018-11-05,48.305108099645274,48.32638701675462,46.85571728176754,47.66434860229492,264654800
2018-11-06,47.74237510519479,48.40441352241418,47.68799444752672,48.17979431152344,127531600
2018-11-07,48.69996440139942,49.66701142221143,48.264911939279166,49.6410026550293,133697600
2018-11-08,49.82131414178584,49.85453137063265,49.05494289170183,49.46778869628906,101450400
2018-11-09,48.77023347938126,48.87937427397922,47.987251640765706,48.51398468017578,137463200
2018-11-12,47.21613716957594,47.41781558554865,45.9799743974334,46.07013702392578,204542000
2018-11-13,45.46746713543031,46.78429582169561,45.424757201491744,45.609825134277344,187531600
2018-11-14,46.00606949744506,46.14368479083384,44.11505123237931,44.321475982666016,243204000
2018-11-15,44.69872073884626,45.54813685758566,44.345191678630414,45.41526794433594,185915200
2018-11-16,45.1993741101405,46.25995813873549,44.95261796519588,45.91829299926758,147713200
2018-11-19,45.08073505230195,45.24682124683419,43.892028552427426,44.09844970703125,167701200
2018-11-20,42.32132481501045,43.056854157539185,41.64274087087626,41.99152374267578,271300800
2018-11-21,42.643990470348854,42.77211665846975,41.88948326183944,41.944053649902344,124496800
2018-11-23,41.50749825732366,41.901362428757146,40.83366070501607,40.87873840332031,94496000
2018-11-26,41.34140152229291,41.50985905728153,40.39707629811021,41.43156051635742,179994000
2018-11-27,40.693658680506765,41.467151357006,40.544182944086934,41.341400146484375,165549600
2018-11-28,41.932195651447095,43.014132585864616,41.505114329859374,42.93109130859375,184250000
2018-11-29,43.339196070830944,43.37241330983305,42.16235002257085,42.601295471191406,167080000
2018-11-30,42.77687560568357,42.78636831527933,42.003386312393665,42.371150970458984,158126000
2018-12-03,43.76626831349695,43.88015544911543,42.99515063572571,43.8516845703125,163210000
2018-12-04,42.93345880903892,43.27512383554187,41.82305109331107,41.92270278930664,165377200
2018-12-06,40.75297231428439,41.46951955718573,40.43503545235043,41.455284118652344,172393600
2018-12-07,41.163442701049085,41.40070964091711,39.93202670386907,39.977108001708984,169126400
2018-12-10,39.149052745025465,40.356740836565265,38.75281731229737,40.240482330322266,248104000
2018-12-11,40.72926436066037,40.760106616561835,39.62359899291814,40.010345458984375,189126800
2018-12-12,40.43029709170368,40.79094396093765,40.10287107949015,40.12185287475586,142510800
2018-12-13,40.45165403262589,40.94516985024621,40.22862246288901,40.560794830322266,127594400
2018-12-14,40.09812024955147,40.117102042698306,39.21548678046134,39.262939453125,162814800
2018-12-17,39.255824356252,39.943900827275144,38.61045782776475,38.897552490234375,177151600
2018-12-18,39.23921261031191,39.749335147040604,39.00431700694578,39.40292739868164,135366000
2018-12-19,39.386319792315824,39.73035619895045,37.746804045316345,38.173885345458984,196189200
2018-12-20,38.05762010916007,38.463348216247596,36.84756074809764,37.21057891845703,259092000
2018-12-21,37.21770403005254,37.52615187290748,35.50226452935719,35.76325607299805,382978400
2018-12-24,35.151107914787005,35.95781796306272,34.780971939167266,34.83791732788086,148676800
2018-12-26,35.18669870684758,37.30549139242431,34.811816392339566,37.291255950927734,234330000
2018-12-27,36.97568411541755,37.196344282393845,35.60665629115876,37.04923629760742,212468400
2018-12-28,37.369555992471305,37.611569368803295,36.66961900113825,37.0682258605957,169165600
2018-12-31,37.61393391895783,37.81086594612177,37.12753588756801,37.42649459838867,140014000
2019-01-02,36.750292716540024,37.689871814400156,36.593695596828695,37.46921157836914,148158800
2019-01-03,34.16169817620422,34.57454401761466,33.69191057763836,33.73699188232422,365248800
2019-01-04,34.29219923540596,35.24601358953824,34.11899533904399,35.17720413208008,234428400
2019-01-07,35.281600249745665,35.31244611659193,34.617251961933846,35.09890365600586,219111200
2019-01-08,35.485649452234306,36.02187515169098,35.23889338251769,35.76799774169922,164101200
2019-01-09,35.89612022438251,36.664866551777166,35.502259784558376,36.37540054321289,180396400
2019-01-10,36.18322084854541,36.532003660455786,35.794103077351124,36.491668701171875,143122800
2019-01-11,36.273378795691265,36.46793584598435,35.94832055566885,36.13338851928711,108092800
2019-01-14,35.7917243040485,35.89137599820077,35.40497797975705,35.59004592895508,129756800
2019-01-15,35.65411777539392,36.39438975385984,35.601918738921825,36.31846618652344,114843600
2019-01-16,36.320821736245776,36.985169858060395,36.301839947576106,36.76213836669922,122278800
2019-01-17,36.58657410659207,37.40751959655014,36.36354252641356,36.980438232421875,119284800
2019-01-18,37.369549802011335,37.45971241403209,37.00890297433515,37.20820999145508,135004000
2019-01-22,37.11093601889627,37.18685958381331,36.21169197229735,36.3730354309082,121576000
2019-01-23,36.574715826308925,36.809611518898286,35.99341225378036,36.520145416259766,92522400
2019-01-24,36.565210574963224,36.6529981897714,36.002889050218684,36.23066329956055,101766000
2019-01-25,36.890271619149736,37.51903133240946,36.61504465459194,37.43124008178711,134142000
2019-01-28,36.963834162658024,37.09196040414421,36.45845778019692,37.084842681884766,104768400
2019-01-29,37.07296175472334,37.519024789086224,36.565210615346906,36.7004508972168,166348800
2019-01-30,38.73383245886544,39.42190521671021,38.01728520303353,39.20836639404297,244439200
2019-01-31,39.41242410665209,40.098125636928835,39.04465950838577,39.49072265625,162958400
2019-02-01,39.61410265633867,40.09337942283648,39.36971429863973,39.50970458984375,130672400
2019-02-04,39.72087632465673,40.729261252002615,39.69003045070155,40.631980895996094,125982000
2019-02-05,41.01398071522067,41.54071383411568,40.89297582806122,41.327171325683594,144406400
2019-02-06,41.43867685735861,41.656965666225744,41.01159918712273,41.341400146484375,112958400
2019-02-07,40.904826038437854,41.27021921626802,40.41605663729461,40.55841827392578,126966800
2019-02-08,40.26772297550331,40.665657891479206,40.13189898426392,40.60608673095703,95280000
2019-02-11,40.75858597472105,40.79671238747757,40.32967292104731,40.372562408447266,83973600
2019-02-12,40.53221193539128,40.7466666211287,40.436895913781186,40.720455169677734,89134000
2019-02-13,40.8395916413653,41.099320945808756,40.48931303829851,40.551265716552734,89960800
2019-02-14,40.43927960962729,40.80861781758018,40.36064525814671,40.69900894165039,87342800
2019-02-15,40.806247618891994,40.913474987637784,40.44882063244915,40.60847091674805,98507200
2019-02-19,40.43928799608219,40.85151940666658,40.38686508422347,40.7299919128418,75891200
2019-02-20,40.791941569049854,41.29948893444707,40.74428537587072,40.99209976196289,104457600
2019-02-21,40.93729152317362,41.07311184292857,40.57986465359283,40.76095962524414,68998800
2019-02-22,40.884875678488214,41.223239403756004,40.83721948150898,41.21609115600586,75652800
2019-02-25,41.499645058988676,41.90710967168657,41.44960369528727,41.51632308959961,87493600
2019-02-26,41.392422020496234,41.77129368525542,41.26374629243125,41.540157318115234,68280800
2019-02-27,41.27328116060738,41.6998090360794,41.15890192366394,41.66883087158203,111341600
2019-02-28,41.53776831669921,41.67835534148874,41.20416773449612,41.25897216796875,112861600
2019-03-01,41.528236712468996,41.735543135571554,41.197021288508566,41.69265365600586,103544800
2019-03-04,41.86422115680062,42.35508684168328,41.45437136174755,41.902347564697266,109744800
2019-03-05,41.92378549254291,41.938081984197204,41.59018493156289,41.826087951660156,78949600
2019-03-06,41.621171381521776,41.81656650222476,41.44722463850816,41.58543014526367,83241600
2019-03-07,41.43054421304361,41.566368186765395,40.989719863594985,41.104095458984375,99185600
2019-03-08,40.584633632595896,41.2399162634684,40.38923852105088,41.20178985595703,95997600
2019-03-11,41.81657577059314,42.68154660316489,41.78321606404678,42.62912368774414,128044000
2019-03-12,42.89123050226052,43.527449985065225,42.74111003200352,43.108070373535156,129870400
2019-03-13,43.42736668986569,43.677566237487994,43.11044774766869,43.2986946105957,124130000
2019-03-14,43.82053342503637,43.86819325045519,43.501232955961775,43.780025482177734,94318000
2019-03-15,44.04690664893718,44.63785139707803,43.7824106162076,44.349525451660156,156171600
2019-03-18,44.273276908909104,44.890433115459594,44.27089173604565,44.802268981933594,104879200
2019-03-19,44.88090335634377,45.03340534638429,44.30186992001534,44.44722366333008,126585600
2019-03-20,44.375737368520994,45.152547444755115,44.018310490038075,44.835628509521484,124140800
2019-03-21,45.27883381453322,46.78240882980378,45.22879245634288,46.486934661865234,204136800
2019-03-22,46.546508338197334,47.106478547794836,45.45993125023579,45.524269104003906,169630800
2019-03-25,45.63388456100003,45.74587861908732,44.46390988385612,44.973838806152344,175381200
2019-03-26,45.669634446830244,45.96034199514286,43.982578778829755,44.509185791015625,199202000
2019-03-27,44.97621952108113,45.21688566494624,44.45199411345279,44.90950012207031,119393600
2019-03-28,45.02387869438107,45.169232459544084,44.68551496674179,44.96907424926758,83121600
2019-03-29,45.23356445269698,45.2931356005877,44.926175293457625,45.26215744018555,94256000
2019-04-01,45.66485048096369,45.6743802630411,44.888044166010914,45.56953811645508,111448000
2019-04-02,45.53379232623605,46.33681370641152,45.524262544352574,46.23196792602539,91062800
2019-04-03,46.0485052362601,46.822930291979866,46.02467531863321,46.54890441894531,93087200
2019-04-04,46.41545121424215,46.79194128270273,46.02228311605566,46.62990951538086,76457200
2019-04-05,46.810997523319536,46.96588465709566,46.68708854348536,46.942054748535156,74106400
2019-04-08,46.8038588026213,47.7117225101516,46.78479559908021,47.680747985839844,103526800
2019-04-09,47.73316823079818,48.33602791999754,47.47343527844449,47.53777313232422,143072800
2019-04-10,47.342391815910105,47.833261241829014,47.22324949267385,47.804664611816406,86781200
2019-04-11,47.85945441527274,47.895195644215804,47.285187764028926,47.40671157836914,83603200
2019-04-12,47.466283877663756,47.690271947006345,46.75381536646613,47.38764953613281,111042800
2019-04-15,47.31856994146504,47.62119248874213,47.1827459350722,47.473453521728516,70146400
